A_Low_1	B_Low_2	C_Low_3	D_Reg_1	E_Reg_2	F_Reg_3	G_High_1	H_High_2	I_High_3
TRINITY_DN31270_c0_g1	2.70940256186807	0.852633108749408	1.81903359644317	0.54063644784603	0.779555224242445	-1.4720275832217	-1.11809839434599	-2.07953356517484	-2.03160139640659
TRINITY_DN9874_c0_g1	1.13986929788818	1.46085274287425	0.83219661850438	-0.926447947410155	-0.542759802489012	-0.543448933164111	-0.550358405379173	-0.313298220217765	-0.556605350606595
TRINITY_DN20585_c0_g1	0.90047742490756	1.13400411264833	0.351325000126931	0.0519079066995727	0.035202526920775	-0.59567580885574	-0.447445878512747	-0.768969233590781	-0.660826050343897
TRINITY_DN10188_c0_g1	0.991525119072298	0.943748204798974	0.697417728805771	-1.03810444849077	-0.645237532259966	-0.767874541252769	-0.164684945055909	0.129895676027054	-0.146685261644688
TRINITY_DN39092_c0_g1	-0.520205527205154	0.122716868416138	-0.00957414655677002	-0.858321212698876	-0.650165273675749	-1.01947600451346	1.07828335891184	0.881094774253766	0.975647163068263
TRINITY_DN1860_c0_g1	-0.393611059079014	-0.261554243227145	0.178210341954076	-0.69259644750896	-1.02028381168501	-0.521522346013155	0.764638889877854	1.08572942593711	0.860989249744241
TRINITY_DN58768_c0_g1	1.19918525787623	1.6966734476786	0.785706784633159	-0.451672896399091	-1.13130157348318	-1.02201481554076	-0.210265895038131	-0.238323284729917	-0.6279870249969
TRINITY_DN36572_c0_g1	1.60949241644407	1.54338950916923	1.31611798180937	-0.85090518484792	-1.07128587169088	-1.17694593711835	-0.0982741606969593	-0.473806546875669	-0.797782206192893
TRINITY_DN52119_c0_g1	0.950014311800514	0.864236562580383	0.768607746525283	-0.933606504485158	-0.660986049822166	-0.933606504485158	-0.0840074933337061	0.410085564693861	-0.380737633473855
TRINITY_DN51704_c0_g1	-0.357203264066174	0.362487252641442	0.479056123351798	-0.71960059663383	-0.699530679032865	-1.26469863647705	0.987679190195231	0.84272956408138	0.369081045940066
TRINITY_DN55891_c0_g1	0.936771315033234	1.49616449505949	0.631991899318303	-0.48125092457022	-0.767346913602553	-0.387074832484386	-0.540500351522494	0.0876878250941722	-0.976442512325543
TRINITY_DN51118_c0_g1	1.52089513285557	1.21281776796681	-0.258735766752338	-0.676655774564303	-0.676655774564303	-0.676655774564303	0.375064341883025	-0.417232622282888	-0.402841529977266
TRINITY_DN22760_c0_g1	1.19127926569311	2.28842750610155	1.17520237029384	-0.816098963277102	-0.993952988537051	-0.657783878073042	-0.600426956308696	-0.793825334263449	-0.792821021629164
TRINITY_DN57808_c0_g1	2.12617687177267	0.62679158701251	0.0650844385916567	-1.10351027687269	-0.986090999166083	-1.22120531954244	0.261642963526025	0.522525056502189	-0.291414321823843
TRINITY_DN13478_c0_g1	0.937775843142254	1.14372634948149	0.657648780288088	-0.530864427003622	-0.977649247401413	-0.900871095230112	-0.0988668622590922	-0.329069325818057	0.0981699848004614
TRINITY_DN31061_c0_g1	0.636451507391534	1.6168227006426	0.543438375733122	0.00330751675214414	0.0812363500644295	0.295763547652041	-0.746218001822741	-0.433829514126863	-1.99697248228627
TRINITY_DN27853_c0_g1	2.45015471357396	2.08040546322036	1.30963089860027	-0.930776390883016	-0.730586201476128	-1.49442266036708	-0.613149598937831	-0.777212361347484	-1.29404386238305
TRINITY_DN33341_c0_g1	1.75906162961922	1.27040185836693	1.66397111661508	-0.379865305454276	-0.139048491539773	-1.39737699139013	-0.864695484542858	-0.925823728402603	-0.986624603271588
TRINITY_DN59342_c0_g1	-0.752407871393938	-0.752407871393938	-0.752407871393938	-0.752407871393938	-0.752407871393938	-0.113638926976988	1.72319587329066	0.388370784388858	1.76411162626716
TRINITY_DN32032_c0_g1	-1.40583640071465	-0.952836928381517	-1.08717027314284	0.262928494435685	-0.00124503111057672	-0.896431421032787	1.27681020330492	0.866932395272051	1.93684896136972
TRINITY_DN47368_c0_g1	-1.08776818553769	-1.43260787686718	-0.552878072621386	-0.106295022880036	-0.316486791681659	-2.20361859417529	1.91890184975641	1.77907662034536	2.00167607366148
TRINITY_DN1960_c0_g1	1.36327002091869	1.94015487696775	0.951263065377505	-0.837422645236029	-0.837422645236029	-0.554093477184388	-0.648388820846012	-0.539937729525454	-0.837422645236029
TRINITY_DN15096_c0_g1	1.61544570611623	1.71569980623133	1.10187175117902	-0.294568529222496	-0.813208498377016	-0.440268193564459	-0.81933026869777	-0.84720431365831	-1.21843746000653
TRINITY_DN12972_c0_g1	0.558115430407225	1.28668385041625	0.533212758875293	0.429067208001126	0.106845613969045	-0.561183497965119	-0.660941278365966	-0.647675023592093	-1.04412506174577
TRINITY_DN19830_c0_g1	-0.474593906185024	-0.0717939820117832	0.158135690118336	-0.574962391569292	-0.640022466973138	-1.44263167738009	1.29930016967946	0.61899556609559	1.12757299822594
TRINITY_DN22104_c0_g1	1.68243386727201	2.11453507689461	1.12462819828916	-0.953238034271517	-0.960506034735556	-0.605240755974081	-0.742581548344802	-0.526082392629724	-1.13394837650011
TRINITY_DN58828_c0_g1	1.09721791972975	-0.295047964421123	0.593032970790027	-0.709724744848009	-0.709724744848009	-0.709724744848009	2.15342079814139	-0.709724744848009	-0.709724744848009
TRINITY_DN10911_c0_g1	1.10656266422117	1.44681657251686	1.0420116108642	-0.846931474123413	-0.697490894746185	-0.850776954074708	-0.433495012674946	0.0523436796665446	-0.819040191649521
TRINITY_DN27597_c0_g1	1.1897462054508	1.33847164561271	0.907646267693919	-0.449247873237029	-0.497227902138851	-0.978826565092173	-0.707906902911508	-0.0907096352154555	-0.711945240162413
TRINITY_DN725_c0_g1	-0.17864631153212	0.29614871714123	0.442258096357406	-0.571474694132367	-0.802067180405984	-0.873986360026374	0.742767207609863	0.615217157889352	0.329783367098994
TRINITY_DN2650_c0_g1	0.901539583950314	1.01226794325486	0.433244689488332	-0.482767296088735	-0.858688665101193	-0.534782920773388	0.199017131714914	-0.360035047357549	-0.309795419087559
TRINITY_DN49631_c0_g1	1.02054109204687	0.905436577370199	0.597729465964175	-1.0138607125359	0.385362485978307	0.543143300565175	-1.02736114746229	-0.430935629242599	-0.980055432683934
TRINITY_DN11410_c0_g1	-0.0673490689615741	1.3973052959644	0.652440232607152	-0.656153635977124	-0.656153635977124	-0.656153635977124	-0.222125961313527	-0.00355241838060494	0.21174282801553
TRINITY_DN20355_c0_g1	1.22162100541513	1.88574872962612	1.41471573118442	-1.08090750079081	-0.613889387681705	-1.13911465742549	-0.324799722323641	-0.369780384155754	-0.993593813848268
TRINITY_DN2258_c0_g1	1.00018997128769	1.19133370541003	0.862717227986889	-0.333172202195937	-0.769043204891946	-0.352694760460755	-0.882510793186372	-0.547700398036782	-0.169119545912822
TRINITY_DN17092_c0_g1	1.44613810421173	0.953775421472419	0.889136448086044	-0.542770281258726	-0.712596633513616	-1.09341841745455	-0.215799996736002	-0.218318888761109	-0.50614575604619
TRINITY_DN53650_c0_g1	0.0170753293910372	1.69887394675377	0.963737636485509	-0.542661195041945	-0.542661195041945	-0.542661195041945	0.0336190625794099	-0.542661195041945	-0.542661195041945
TRINITY_DN19535_c0_g1	1.42155688960807	1.4377066296014	0.788897646855622	-0.826220256954257	-0.886006979178333	-1.84057554993133	0.0994032150093793	-0.277905723828625	0.0831441288180619
TRINITY_DN61290_c0_g1	1.01101203822523	1.81126689531588	1.22226039743837	-1.02566711600521	-1.02566711600521	-0.767449726469197	-0.773493702803188	0.275920530597972	-0.72818220029464
TRINITY_DN61144_c0_g1	-0.241185599934333	-0.245053417374046	0.149751649544017	-0.820365748061483	-0.820365748061483	-0.587704991271208	0.790806631982522	0.386902425050546	1.38721479812547
TRINITY_DN54356_c0_g1	0.828376624185338	0.453169531828998	0.485281716982751	-0.861816953639517	-0.652675555800926	-0.746783710693277	-0.155175896330109	0.166044821714992	0.48357942175175
TRINITY_DN57217_c0_g1	-0.729048776763612	-0.735222064064331	-0.538869844790775	0.642051725530545	-0.175220307786767	-0.327316655815792	0.611242252168538	0.786940523441888	0.465443148080307
TRINITY_DN214_c0_g1	0.972077012665427	1.6238368771277	0.76413188851767	-0.124687730650269	0.531931064796052	-0.600246491633613	-1.11831351538751	-0.989606055783471	-1.05912304965199
TRINITY_DN14303_c0_g1	2.66389992800596	1.98422042040942	2.46323971554851	-1.47863152946692	-1.67901032745095	-1.2567773267679	-1.21329700785499	-0.600400492754583	-0.883243379668557
TRINITY_DN29540_c0_g1	0.0168546603656192	-0.0946645434856335	-0.642557789515418	1.33332524555548	1.52815173108753	1.41502551472362	-1.22463393707464	-1.09334761501364	-1.23815326664291
TRINITY_DN51699_c0_g1	1.7709826623279	0.939495531197669	0.760967068016415	-0.570356739005688	-0.576116008294372	-0.578426168981573	-0.321763845560379	-0.662929782805378	-0.761852716894591
TRINITY_DN8855_c0_g1	0.905411899058937	1.31553587747186	1.17484407609088	-1.00147869654958	-1.00147869654958	-0.706343447548763	-0.00653698637261035	0.14647918483752	-0.826433210438667
TRINITY_DN9800_c0_g1	0.786885105348723	1.40886587390816	0.369599474295624	-0.557508005022358	-0.689755803320798	-0.56146240231098	-0.2557281286572	-0.209490681266335	-0.291405432974833
TRINITY_DN52096_c0_g1	1.13293579044214	1.79473491645508	0.299260447758497	-0.36206118817887	-0.627498084227968	-0.627498084227968	-0.627498084227968	-0.354877629564976	-0.627498084227968
TRINITY_DN50580_c0_g1	1.10263428852503	0.394135819588074	0.64943961276994	-0.729941584094458	-0.61671319409492	-0.990528030647251	0.376300375588973	-0.111141327941224	-0.074185959694161
TRINITY_DN53993_c0_g1	0.646175227256074	1.08596531343103	0.191265258689289	-0.98888260246914	-0.766078041423879	-0.98888260246914	0.346829307851322	0.618506897555259	-0.144898758420813
TRINITY_DN15719_c0_g1	1.41281995355803	1.37567891173281	1.08084994621363	-1.0067571332893	-0.312934571197633	-1.05074261504669	-0.573041080985677	-0.12376777339484	-0.802105637590338
TRINITY_DN53174_c0_g1	0.958094914064618	1.49472329741849	0.439769606373753	-0.638840228322614	-0.638840228322614	-0.457419588042472	-0.462517455682151	-0.443492630000395	-0.251477687486618
TRINITY_DN48785_c0_g1	1.15788440838934	1.38745455004453	1.08326922295695	-0.95481572436002	-0.95481572436002	-0.95481572436002	0.236115135202594	-0.421750802490383	-0.578525341022969
TRINITY_DN27884_c0_g1	1.20737809200906	1.06857620755272	1.38825103886778	-0.240742437939951	-0.321848162807866	-1.3844830250991	-0.534906381139231	-0.88792215381069	-0.29430317763273
TRINITY_DN13554_c0_g1	0.760109236418556	1.68965009338326	1.08893236043584	-0.00375095924225599	-0.46251591520407	-0.628982921942526	-0.580439069984489	-0.861620822528542	-1.00138200133577
TRINITY_DN16106_c0_g1	2.30387189244114	-0.906282399503814	0.713184189555072	-1.43834995179284	2.83822115439555	0.804404970283432	-1.43834995179284	-1.43834995179284	-1.43834995179284
TRINITY_DN58582_c0_g1	1.09858416306854	0.530270791222933	0.601084503597724	0.104297814262934	0.235567140162679	-0.0797380125309484	-0.833209104071911	-0.809380265891296	-0.847477029820656
TRINITY_DN25595_c0_g1	-1.58894722613818	-0.963564933287419	-0.454901658601189	0.755794672391795	0.392690266712212	1.34860859407421	1.09174674000681	-0.97006064458019	0.388634189421951
TRINITY_DN15821_c0_g1	1.34301090091568	1.36764299674948	0.252230133644878	0.585408181885787	-0.208561580494115	-0.780343458873893	-0.898890165428674	-0.66210434664457	-0.998392661754578
TRINITY_DN11603_c0_g1	0.781772040266232	1.63373912150062	0.866432637405806	-0.628064053158899	-1.08968953398029	-0.918493995211569	-0.248771616313831	-0.0391072925055418	-0.357817308002537
TRINITY_DN7866_c0_g1	1.39185009147556	0.505348418064527	1.44866822347541	0.278586125605557	-0.536329613185344	-1.19398412833005	-0.297683291812832	-0.581812382979352	-1.01464344231348
TRINITY_DN54845_c0_g1	1.72158400398629	0.408886235152466	1.11441283627891	-1.08041013847943	-0.217138922190576	-1.08558573162078	-0.153934953057364	-0.0784740679036231	-0.62933926216589
TRINITY_DN47782_c2_g2	0.704376768686662	1.53833573696248	0.576546493375744	-0.87380554018828	-1.03677168338954	-1.14357766256126	-0.123458184493206	0.705650484226332	-0.347296412618942
TRINITY_DN57290_c0_g1	1.21973008696634	0.983518185499863	0.390151845349373	0.18558916706557	-0.607682487432513	-0.607682487432513	-0.607682487432513	-0.348259335151098	-0.607682487432513
TRINITY_DN61203_c0_g1	1.06605307422138	1.03321906675721	0.862999847909805	-0.90961417681283	-0.825644760651384	-1.31563167076755	0.362606740784289	-0.165828265246014	-0.108159856194911
TRINITY_DN57548_c0_g1	1.1114968476754	1.21794608363085	1.08889970984903	-0.711844914087744	-0.502703516249153	-0.503952062446412	-0.497720108734897	-0.490277125549335	-0.711844914087744
TRINITY_DN49416_c0_g1	0.277585012177499	0.755168673331757	0.775428990275461	-1.05887917586774	-1.20423056144036	-0.716744212091828	0.503294229459244	0.841212409320803	-0.17283536516483
TRINITY_DN13298_c0_g1	1.76864088852013	1.32946145329314	1.20411246556001	-0.136487999377797	-0.783572212006751	-0.901777097001735	-0.782610735769306	-0.614930176447912	-1.08283658676978
TRINITY_DN3625_c0_g1	2.13872211647664	1.98004240992789	1.47899479454683	-1.24883813111958	-0.393899615145786	-1.35593176494677	-1.31165120338607	0.0388222919172743	-1.32626089827042
TRINITY_DN24808_c0_g1	0.809564159821699	1.33882435901457	0.65886862985944	-0.596745210992425	-0.297560054604543	-0.603964717505505	-0.396468787445559	-0.470414387085527	-0.442103991062149
TRINITY_DN10967_c0_g1	1.73379928103407	1.13531564065929	1.03735936317962	0.064518714222763	-1.28789579006525	-0.70016020816182	-0.877549986111132	-0.334975992941946	-0.770411021815592
TRINITY_DN17301_c0_g1	1.79701895309414	3.1606118787082	1.24059435237555	-0.762925848738724	-1.25904401328363	-1.4893133081898	-0.826439234043524	-0.67678433979426	-1.18371844012796
TRINITY_DN23002_c0_g1	0.624522780021046	1.03360037516534	0.725312528705125	-0.613937441813198	-0.382953262830307	-0.631639443546657	-0.265116772536449	0.00905819090254556	-0.498846954067442
TRINITY_DN4132_c0_g1	1.1087886913147	0.920749486089127	0.72131792247187	-0.390611786254041	-0.368573017597155	-0.746031962919548	-0.568061847662683	-0.679204784875723	0.00162729943345652
TRINITY_DN20935_c0_g1	-0.526713948072992	0.0918512102857831	-0.355917490825934	-0.700676294094182	-0.428980953015657	-1.1532402593098	0.648335398613173	1.04452656982851	1.3808157665911
TRINITY_DN55408_c0_g1	0.863227677300728	1.52054102224657	0.457284780606933	-0.420464930796383	-0.602483004226715	-0.946437405444077	-0.361474904722921	-0.337021860998382	-0.173171373965754
TRINITY_DN2100_c0_g1	0.965949771046593	1.78517428447498	1.28350722805586	-0.937255368463147	0.0262803052479152	-1.20269226451225	-0.938456113468699	-0.0889917653475178	-0.893516077033731
TRINITY_DN40253_c1_g1	-0.650766945685651	-1.95812035202959	-2.04628054044934	0.232722555901597	1.33004410028374	-1.27900305776707	1.43808716881633	1.16274545495035	1.77057161597963
TRINITY_DN16694_c0_g1	0.979115283167582	1.99494726702703	1.26996614425412	-0.752286662593005	-0.404744792440629	-1.1863143372566	-0.581294184194193	-0.695744206810401	-0.623644511153901
TRINITY_DN6091_c0_g1	0.981546630506448	1.13500482294636	1.02043186643519	-0.562803476123388	-0.570071476587427	-0.859578093782412	-0.167579230627697	-0.398528196746732	-0.578422846020349
TRINITY_DN3354_c0_g1	2.21226959541939	0.885583750017245	1.59082337705737	0.191624880427922	-0.113316914109732	-1.71912557250082	-0.815956142331374	-1.04552021907008	-1.18638275490993
TRINITY_DN3052_c0_g1	0.914358598682068	1.22190477621675	0.688773297914864	0.024064258701017	-0.47593223826109	-0.738312508948385	-0.729185623302299	-0.275673976208819	-0.629996584794111
TRINITY_DN8599_c0_g1	1.54708472183662	1.67955218901949	2.31690238466718	-0.894956759926608	-1.01265180259636	-0.897618559650123	-0.786143272787683	-0.939517097966147	-1.01265180259636
TRINITY_DN11815_c0_g1	-0.989744796914076	-0.12240574708827	-0.99916394924647	-0.700522706895024	-0.307636285867559	0.147474199659926	1.15197263700882	0.573143250668657	1.24688339867399
TRINITY_DN48940_c0_g1	1.14696605908832	2.1080516145691	0.806006703417778	-0.748336562244986	-0.748336562244986	-0.748336562244986	-0.664272297456512	-0.501016627265167	-0.650725765618564
TRINITY_DN6025_c0_g1	1.54277624030299	1.21938756998128	0.833053239873782	-0.720823374173052	-0.171575237117935	-0.0281275344636325	-0.981869226913392	-0.77144944724302	-0.921372230247023
TRINITY_DN11283_c0_g1	0.555928942611092	0.649535057298714	0.238079841501447	-1.00668612659226	-1.15203751216488	-0.893820122628866	0.818079885440616	0.209169378073846	0.581750656460298
TRINITY_DN57688_c0_g1	0.910515971116918	1.18157627305228	0.777692812976903	-1.01964870234075	-0.497839930411133	-0.41865609180065	-0.498775833811382	-0.307887212854206	-0.126977285927971
TRINITY_DN1982_c0_g1	1.70463533645464	1.27612699929967	1.06142235657899	-0.620463518040666	-0.991219123162238	-0.631616378979392	-0.868341434734985	-0.275547544460658	-0.654996692955366
TRINITY_DN30971_c0_g1	2.28886050741125	0.426262958449477	1.20709575408375	-0.602663374050122	-0.733171500267881	-0.896339135534885	-0.10326005447604	-0.728288007639417	-0.858497147976134
TRINITY_DN48620_c0_g1	1.91448004825592	0.776784557632521	0.272082771562358	-1.16898928150107	-0.809586481195043	-1.01238342245625	0.219189895225137	-0.0123834224562538	-0.179194665067317
TRINITY_DN25769_c0_g1	0.426477123012427	1.8750017043463	0.18037231362979	-0.968841538711994	-1.10319392533536	-1.33833825408065	0.219195758114859	0.422073166366677	0.287253652657954
TRINITY_DN60416_c0_g1	0.754787999420917	0.937780641881616	0.886634129460171	-0.610485022283031	-0.69648113023923	-0.963397477791013	-0.0693732324838729	-0.25537425232413	0.0159083443585741
TRINITY_DN54301_c0_g1	1.10668539253851	1.63083850824315	0.667083864127767	-1.0282848644659	-0.516346381633203	-0.312121849293357	-0.604164260424621	0.154072895068292	-1.09776330416064
TRINITY_DN27564_c0_g1	-1.16304603332741	-0.264945940271301	-0.379902396294002	-0.755202475445995	-0.470178187516746	-0.825231253024585	0.988457771294219	1.47627693970606	1.39377157487976
TRINITY_DN3281_c0_g1	1.19361384237915	1.38330292916241	1.16867706758023	-0.811890533015658	-1.19925307385165	-0.821851643065859	-0.528412737970091	-0.277816743045355	-0.106369108173169
TRINITY_DN48757_c0_g1	1.90922932802854	1.30613233202654	1.78064942394142	-1.07964573394999	-0.825369251593751	-0.851507805056109	-0.65556939176065	-0.589046921408715	-0.994871980227286
TRINITY_DN8089_c0_g1	0.522356036130305	2.01277557622141	0.208465260308361	-0.341239915626465	0.0636798211445573	-0.528917840745692	-0.488768901891171	-0.452674579069438	-0.995675456471864
TRINITY_DN14254_c0_g1	-0.854719972636701	-1.69284888558277	-0.834074580555063	0.453078573086357	1.12496267644382	-0.541731152730646	0.815159716305258	0.45527673757419	1.07489688809556
TRINITY_DN43118_c0_g2	0.352896654195051	-0.393369826896724	-0.200851658907506	-1.10833801519146	-0.50132548928705	-2.01961919635624	1.11486035536367	1.47036170765663	1.28538546942362
TRINITY_DN6318_c0_g1	1.48852135178268	1.59204108818661	1.57459230190635	-0.60091373179926	-1.02922922606612	-1.09859281979352	-0.497215605293923	-0.500056955381996	-0.929146403540831
TRINITY_DN28482_c0_g1	1.23673279969772	1.03185192627059	1.1432763272784	-0.810065811952146	-0.920931687147785	-1.39213589718743	0.0728015544498561	0.00483263077386087	-0.366361842183069
TRINITY_DN20838_c0_g1	1.31980567531811	1.50959302055578	0.13191034488406	-0.211145098521933	-1.14688835416266	-0.76419017400438	0.374592523797931	-0.251836926514279	-0.961841011352627
TRINITY_DN9287_c0_g1	1.46308278218052	0.779494653381691	0.986600408318777	-0.228716495937549	-0.143658211617277	-0.882488154577357	-0.542433441505671	-0.414788919956459	-1.01709262028668
TRINITY_DN38388_c0_g1	1.18919967971952	1.48120238417533	0.860298431885177	-1.27778951632087	-1.01427889492214	-2.42140252333702	0.543581796156628	0.377660591868061	0.261528050775313
TRINITY_DN45294_c0_g1	0.130690912677638	-0.0499133207038578	0.0835803077542274	-1.17112994081017	-1.12801251107381	-0.702906996026225	1.25721306307262	0.418556516459443	1.16192196865013
TRINITY_DN53332_c0_g1	1.30990582442954	-0.900171274473669	-0.102743192321356	0.743223179006223	0.481112098030114	1.16918718875015	-0.900171274473669	-0.900171274473669	-0.900171274473669
TRINITY_DN8919_c0_g1	1.05538120502201	0.734692006768004	0.406558762353934	-0.603842833106536	-0.61116883019541	-0.77546519983189	-0.104908499608003	0.0701782069500883	-0.171424818352195
TRINITY_DN30990_c0_g1	1.66161678051663	0.561331250461555	1.22534352564347	-0.127221657717299	0.0766542797954723	-0.612276584378711	-0.709165238136604	-1.01672425901352	-1.05955809717099
TRINITY_DN28681_c0_g1	1.61614120441232	2.16766354424148	1.38181160342913	-0.971459367975817	-1.24183979071525	-0.985388945549132	-0.705457470439156	-0.457183280304995	-0.804287497098581
TRINITY_DN4260_c0_g1	1.20107538896117	1.94273838399363	0.738984097031624	-0.425874024818671	-0.885962359213104	-0.826972333139641	-0.629566595275222	-0.265317205910554	-0.849105351629228
TRINITY_DN53158_c0_g1	0.959665359691922	1.70601984224628	0.0504958440481154	-0.739442024932079	-0.739442024932079	-0.739442024932079	-0.0686016890505176	0.310188742792521	-0.739442024932079
TRINITY_DN17154_c0_g1	0.892759458510481	1.05231825502583	0.843165731511521	-0.356243845642716	-0.927919945626105	-0.849873004046863	-0.441649190358742	0.154518765070295	-0.367076224443704
TRINITY_DN19315_c0_g1	1.18994183058957	0.852185137981918	1.12117807474721	-0.695957868102977	-1.08714862542745	-1.07816683740745	0.213678104244359	-0.217294166657087	-0.298415649968089
TRINITY_DN13451_c0_g1	1.08896876660583	1.26740668266356	0.813106455081227	-0.7311594642707	-0.84440907227349	-1.18427522289176	-0.199395883492351	0.562596881387432	-0.772839142809752
TRINITY_DN40818_c0_g2	2.30531611255665	1.96124618521458	2.03986599500442	-0.968600234962426	-2.41223765232698	-2.95046512460669	0.265649993333619	-0.103492798137325	-0.137282476075846
TRINITY_DN48682_c0_g1	-0.894614163453516	-0.689875248432479	-0.470439869602548	0.059759538376609	-0.320077134538754	-0.126278484978441	0.421067693306585	0.74902203063508	1.27143563868746
TRINITY_DN41843_c0_g2	-1.44369335175516	-1.70497250139152	-0.821170369195985	-0.375097305686816	1.71194326275475	-1.07486428189877	0.995062347130132	1.45817042677852	1.25462177326486
TRINITY_DN60484_c0_g1	-0.118762218949102	-0.685161621365792	0.212432005277903	-0.61599385400001	-1.06245913866466	-1.68111856862851	1.56113127105312	1.40031518526446	0.989616940012583
TRINITY_DN31178_c0_g1	0.953353325290793	0.822909344181734	1.07060809016988	-0.962939403017854	-0.865785943634113	-1.26756064572469	0.547086507476327	-0.214121386763233	-0.0835498879788434
TRINITY_DN56835_c0_g1	1.16295921539812	0.547841702933654	0.900557085257979	-0.70493724859453	-0.508330204499712	-0.70493724859453	0.087501681470108	-0.495795850755938	-0.284859132615156
TRINITY_DN21583_c0_g1	1.32107303095556	0.661714933375496	0.856802435210178	0.0457545228198613	0.448135220941386	-0.864033907483648	-0.626968857054574	-0.877749471661134	-0.964727907103121
TRINITY_DN21827_c0_g1	0.804575520440992	1.09921487413522	1.39545632535893	-0.143526192593035	-0.467248525125933	-1.19250645972634	-0.771650567428281	-0.25257106891749	-0.47174390614406
TRINITY_DN53428_c0_g1	1.25447221513914	0.841853316662939	0.994943459041163	-0.786031454316551	-0.998912020660936	-0.303809035020457	-0.181698096402609	-0.263389843364398	-0.557428541078291
TRINITY_DN35278_c0_g1	-0.994459769016291	-0.906441806907508	-0.912602791534182	-0.149127567349499	0.116934531181863	-0.5622804222834	1.35323013686132	0.944550013632545	1.11019767541515
TRINITY_DN61460_c0_g1	0.199924842139893	1.0918034134194	0.0339945346861722	-0.840474583229969	-0.84181850045886	-0.943468576553294	0.714628628798077	0.497483621476342	0.08792661972224
TRINITY_DN2787_c0_g1	0.78047591920356	-1.15815373604314	0.355133844502013	-1.06795592707156	-0.688591276448492	-1.33687488915721	1.2317470838373	0.435580377547931	1.4486386036296
TRINITY_DN58664_c0_g1	1.1409978235468	1.46121869906881	0.870455551341677	-0.820652756957085	-1.19235008063167	-0.797759622813792	-0.134985885536242	-0.181641367243021	-0.345282360775467
TRINITY_DN61296_c0_g1	1.21980531845387	0.981968492726404	1.14006836746095	-0.440061991281175	-0.852990507144621	-0.855401025735302	-0.140558242467236	0.0607880032584287	-1.11361841527132
TRINITY_DN61254_c0_g1	1.72061828110747	0.914063692431842	0.734677007061998	-0.794304756675674	-0.801860976931836	-0.89691982315856	-0.554788157548017	-0.21798117422839	-0.10350409205883
TRINITY_DN6344_c0_g1	1.27003568592235	1.99291223373811	1.02909899017466	0.0316493557162538	-0.397354322726593	-0.722717035717009	-0.964649051384874	-0.631856267022203	-1.6071195887007
TRINITY_DN50955_c0_g1	1.44191482131104	0.867977505080884	1.12612794976452	-0.316027210097557	-0.755051389741169	-0.971606445520425	-0.343575222907383	0.0011353474351512	-1.05089535532506
TRINITY_DN29049_c0_g1	0.47164561278437	1.29753695602665	0.548386796459722	-1.06618567211388	-0.853763984092308	-1.24067539017654	0.0977437049448509	0.594001573341616	0.151310402825518
TRINITY_DN8162_c0_g1	1.16285138528383	1.5881618624227	0.748395617884193	-0.937432574093451	-0.446536185914812	-0.786552637607339	-0.209476814305762	-0.361228873290306	-0.758181780379046
TRINITY_DN60971_c0_g1	0.42599435556719	0.977063596365348	1.00317643668448	-0.75977283400285	-0.482174280911168	-0.764948427144205	-0.619571258001707	-0.00636901987193617	0.226601431314847
TRINITY_DN26621_c0_g1	-0.517209627593216	-0.589861265468974	-0.816043398499306	0.268975935780111	-0.403706214677516	-0.120336558346115	0.643539137554404	0.475009374312057	1.05963261693855
TRINITY_DN33464_c0_g1	1.62047631447659	0.667959139409651	1.28804332119208	-0.587347904399532	-0.894292969961015	-2.33918677504727	0.436758712371514	-0.00175139134521451	-0.190658446696805
TRINITY_DN491_c0_g1	1.08105725210471	1.4973156398102	1.46750548178499	-0.393033605868825	-0.842817050454748	-0.706602842813831	-0.641609959008928	-0.415563601466265	-1.04625131408731
TRINITY_DN24009_c0_g1	2.00067411374601	1.85020661921219	1.57741903416674	-0.683248019376108	-1.10116802718807	-0.864478616539655	-0.631133250434813	-0.887754084151105	-1.26051776943518
TRINITY_DN7573_c0_g1	0.596321619137947	1.15351203676597	0.493050939887166	0.0429033111682477	-0.663765828069762	-0.0321445541225787	-0.483586786833445	-0.626070802198501	-0.480219935735046
TRINITY_DN49343_c0_g1	0.302738368481101	0.436228097596491	0.419327146970655	-0.992159101183632	-0.716910240954606	-1.35181860671675	0.119971982769147	0.968060043367275	0.814562309670323
TRINITY_DN57181_c0_g1	1.12313788178946	1.86570025442596	0.134743334343947	-0.690603482927804	-0.863090998437938	-0.556245498123655	-0.306293751845195	-0.0320244878328655	-0.675323251391913
TRINITY_DN2895_c0_g1	2.08841784747188	1.91941617088725	0.934908809170996	-1.13993910672917	0.0171046034164082	-0.400091004029844	-1.13993910672917	-1.13993910672917	-1.13993910672917
TRINITY_DN3847_c0_g1	1.96275745618747	1.45383204135206	0.961074120493995	-0.775177091364528	-0.894229763008291	-0.508576070510542	-0.895338249456131	-0.460203728701966	-0.844138714992068
TRINITY_DN13278_c0_g1	1.41200592329603	1.78432254759025	0.845673819041358	-0.587738980771758	-0.638620149773942	-0.365055076447979	-0.976489788530326	-0.695753380963073	-0.778344913440555
TRINITY_DN126_c0_g1	1.72662683956254	1.42945507234272	1.44893529316631	-1.00442581445389	-0.492182744672255	-1.85001622330174	0.152866285231376	-0.889504513182721	-0.521754194692332
